match_code,player_id,date
115895,6712,Sat 5 Oct 2024
115895,49884,Sat 5 Oct 2024
115895,3894,Sat 5 Oct 2024
115895,4818,Sat 5 Oct 2024
115895,14445,Sat 5 Oct 2024
115895,13961,Sat 5 Oct 2024
115895,117763,Sat 5 Oct 2024
115895,14450,Sat 5 Oct 2024
115896,5748,Sat 5 Oct 2024
115896,16803,Sat 5 Oct 2024
115896,13522,Sat 5 Oct 2024
115896,14164,Sat 5 Oct 2024
115896,63656,Sat 5 Oct 2024
115896,40159,Sat 5 Oct 2024
115896,8868,Sat 5 Oct 2024
115896,51364,Sat 5 Oct 2024
115896,55776,Sat 5 Oct 2024
115896,25183,Sat 5 Oct 2024
115896,9595,Sat 5 Oct 2024
115896,3309,Sat 5 Oct 2024
115896,7336,Sat 5 Oct 2024
115896,8897,Sat 5 Oct 2024
115896,32638,Sat 5 Oct 2024
115896,40211,Sat 5 Oct 2024
